,date,price,description,location,bedrooms,bathrooms,land,floor
6623,28/06/2024,"Rp1,8 Miliar",Dijual Rumah/Ruko Cocok Untuk Tempat Tinggal dan Usaha di Radio Dalam,"Kebayoran Baru, Jakarta Selatan",2,2,66 m²,66 m²
6624,28/06/2024,"Rp3,35 Miliar",Dijual Rumah Asri Siap Huni Bebas Banjir di Kalibata,"Pancoran, Jakarta Selatan",4,2,103 m²,140 m²
6625,28/06/2024,"Rp3,2 Miliar",Dijual Rumah Tinggal ex Kost²an di Kalibata,"Pancoran, Jakarta Selatan",7,3,200 m²,120 m²
6626,28/06/2024,"Rp1,57 Miliar",Rumah Dijual di Meruya Dekat Taman,"Kembangan, Jakarta Barat",3,1,120 m²,100 m²
6627,28/06/2024,"Rp1,7 Miliar",Jual Rumah Hunian Dalam Komplek di Joglo,"Kembangan, Jakarta Barat",4,1,135 m²,150 m²
6628,28/06/2024,"Rp10,5 Miliar",RUMAH BAGUS DI PONDOK INDAH JAKARTA SELATAN,"Kebayoran Lama, Jakarta Selatan",4,4,202 m²,280 m²
6629,28/06/2024,Rp3 Miliar,Dijual Rumah di Senayan Belakang Hotel Mulia Senayan,"Kebayoran Lama, Jakarta Selatan",5,3,96 m²,180 m²
6630,28/06/2024,Rp3 Miliar,Dijual Cepat Rumah Lokasi Strategis Strategis di Haji Nawi Dekat MRT,"Kebayoran Baru, Jakarta Selatan",4,2,120 m²,200 m²
6631,28/06/2024,"Rp2,8 Miliar",Dijual Tanah & Bangunan di Joglo Jakbar,"Kembangan, Jakarta Barat",4,3,250 m²,355 m²
6632,28/06/2024,Rp3 Miliar,Jual Rumah Tinggal di Pondok Labu,"Cilandak, Jakarta Selatan",4,4,152 m²,200 m²
6633,28/06/2024,"Rp2,6 Miliar",Jual Rumah Bebas Banjir di Jagakarsa Kawasan Asri dan Tenang,"Jagakarsa, Jakarta Selatan",5,3,200 m²,300 m²
6634,28/06/2024,"Rp1,6 Miliar",RUMAH MURAH DI PETUKANGAN UTARA JAKSEL,"Pesanggrahan, Jakarta Selatan",5,1,185 m²,160 m²
6635,28/06/2024,"Rp6,3 Miliar",Dijual Rumah Bangunan Lama di Tomang,"Grogol Petamburan, Jakarta Barat",5,3,312 m²,300 m²
6636,28/06/2024,Rp700 Juta,"Rumah Park Serpong Type X2, Lokasi Strategis Di Gading Serpong Bsd","Kebon Jeruk, Jakarta Barat",3,3,57 m²,63 m²
6637,28/06/2024,"Rp1,2 Miliar",Rumah Park Residence (Ukuran 4x12 m),"Kali Deres, Jakarta Barat",2,2,48 m²,64 m²
6638,28/06/2024,"Rp3,25 Miliar",Dijual rumah siap huni di taman permata indah penjaringan,"Penjaringan, Jakarta Utara",3,3,97 m²,200 m²
6639,28/06/2024,Rp2 Miliar,Rumah Tanah 100an Terawat di Dekat Tol & AEON (RnEldy),"Jagakarsa, Jakarta Selatan",3,2,132 m²,69 m²
6640,28/06/2024,"Rp2,2 Miliar",di jual rumah daerah Pulo asem Rawamangun Jakarta Timur,"Pulo Gadung, Jakarta Timur",2,2,94 m²,120 m²
6641,28/06/2024,"Rp3,5 Miliar",di jual rumah daerah Pulo asem Rawamangun Jakarta Timur,"Pulo Gadung, Jakarta Timur",2,2,189 m²,245 m²
6642,28/06/2024,"Rp1,5 Miliar","Rumah Jl. Kalibaru Timur Cilincing, Jakarta Utara","Cilincing, Jakarta Utara",9,4,200 m²,225 m²
6643,28/06/2024,"Rp5,5 Miliar","Kost Jl. Tanjung Duren Timur, Grogol Petamburan, Jakarta Barat","Grogol Petamburan, Jakarta Barat",10,10,91 m²,275 m²
6644,28/06/2024,"Rp2,5 Miliar","Rumah Jl Merah Jambu Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara",4,2,108 m²,216 m²
6645,28/06/2024,Rp400 Juta,Rumah 1 Lantai Di Cisauk,"Senen, Jakarta Pusat",2,1,66 m²,40 m²
6646,28/06/2024,"Rp4,5 Miliar","Rumah Sawah Lio Laksa Jembatan Lima, Tambora, Jakarta Barat","Grogol Petamburan, Jakarta Barat",4,3,240 m²,450 m²
6647,28/06/2024,Rp900 Juta,Rumah 2 Lantai Termurah Di BSD,"Senen, Jakarta Pusat",3,3,60 m²,65 m²
6648,28/06/2024,"Rp12,5 Miliar","Rumah Rawamangun Jaktim : 2 Lt, LT 400 m2, LB 650 m2, Hook","Pulo Gadung, Jakarta Timur",9,10,400 m²,650 m²
6649,28/06/2024,"Rp3,5 Miliar","Rumah Kelapa Cengkir Barat Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara",4,3,102 m²,144 m²
6650,28/06/2024,"Rp3,1 Miliar","Rumah Kelapa Cengkir Barat Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara",4,3,102 m²,144 m²
6651,28/06/2024,"Rp3,3 Miliar","Rumah Kelapa Nias Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara",4,3,102 m²,144 m²
6652,28/06/2024,"Rp3,2 Miliar","Rumah Jl Gading Indah Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara",4,3,90 m²,120 m²
6653,28/06/2024,Rp55 Miliar,"Dijual Rumah Mewah Strategis 
Di Simprug Golf Area Senayan Jakarta","Kebayoran Baru, Jakarta Selatan",4,4,680 m²,1200 m²
6654,28/06/2024,Rp6 Miliar,"Rumah Janur Indah Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara",4,3,187 m²,264 m²
6655,28/06/2024,Rp9 Miliar,"Rumah Grand Orchard Ebony Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara",4,4,180 m²,300 m²
6656,28/06/2024,"Rp3,7 Miliar","Rumah Pelepah Indah Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara",5,4,120 m²,250 m²
6657,28/06/2024,"Rp4,5 Miliar","Rumah Kelapa Hibrida Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara",2,2,202 m²,140 m²
6658,28/06/2024,"Rp2,1 Miliar",Griya Seroja: Perumahan Modern dengan Fasilitas Lengkap di Jakarta Selatan,"Pesanggrahan, Jakarta Selatan",4,3,72 m²,123 m²
6659,28/06/2024,"Rp3,1 Miliar","Rumah Gading Surya Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara",4,4,105 m²,260 m²
6660,28/06/2024,"Rp1,4 Miliar","Rumah BCS, Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara",5,1,75 m²,100 m²
6661,28/06/2024,"Rp1,6 Miliar","Rumah Imperial Gading Sukapura, Jakarta Utara","Kelapa Gading, Jakarta Utara",3,2,60 m²,80 m²
6662,28/06/2024,"Rp1,75 Juta",Jual Rumah Komplek Nego!!,"Kembangan, Jakarta Barat",3,2,144 m²,125 m²
6663,28/06/2024,"Rp1,97 Miliar","Rumah Jl. Orange Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara",3,3,72 m²,70 m²
6664,28/06/2024,"Rp5,4 Miliar","Rumah Sedayu City, Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara",3,3,112 m²,157 m²
6665,28/06/2024,"Rp1,1 Miliar",RUMAH READY STRATEGIS 5 MENIT KE TOL DAN STASIUN MALL BXCHANGE BINTARO,"Kebon Jeruk, Jakarta Barat",3,3,63 m²,70 m²
6666,28/06/2024,"Rp1,15 Miliar",Di jual rumah ready tria adara 16 booking fee 4 juta tinggal pilih unit,"Tebet, Jakarta Selatan",3,3,63 m²,70 m²
6667,28/06/2024,"Rp1,15 Miliar",RUMAH BARU 2 LT DI JUAL KPR DAN CASH,"Kebon Jeruk, Jakarta Barat",3,3,63 m²,70 m²
6668,28/06/2024,"Rp4,9 Miliar","Rumah Jl. Agung Utara, Sunter Agung, Jakarta Utara","Tanjung Priok, Jakarta Utara",3,3,150 m²,90 m²
6669,28/06/2024,"Rp2,95 Miliar","Rumah Jl. Warakas Raya, Tanjung Priok, Jakarta Utara","Tanjung Priok, Jakarta Utara",1,1,266 m²,150 m²
6670,28/06/2024,Rp7 Miliar,"Rumah Springhill Residence PalmHill Kemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat",4,4,120 m²,480 m²
6671,28/06/2024,"Rp4,8 Miliar","Rumah BCS, Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara",5,5,150 m²,300 m²
6672,28/06/2024,"Rp4,8 Miliar","Rumah Gading Kirana Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara",4,4,140 m²,160 m²
6673,28/06/2024,Rp11 Miliar,"Rumah Pulomas, Jakarta Timur","Pulo Gadung, Jakarta Timur",6,4,420 m²,500 m²
6674,27/06/2024,"Rp1,4 Miliar","Rumah The Pasadena Cengkareng, Jakarta Barat","Cengkareng, Jakarta Barat",3,2,52 m²,104 m²
6675,27/06/2024,"Rp2,6 Miliar","Rumah Rorotan, Cilincing, Jakarta Utara","Cilincing, Jakarta Utara",9,9,224 m²,215 m²
6676,27/06/2024,"Rp1,6 Miliar","Rumah Nusa Indah Cengkareng, Jakarta Barat","Cengkareng, Jakarta Barat",2,2,75 m²,139 m²
6677,27/06/2024,"Rp1,8 Miliar","Rumah Cemara 8 Blok Tugu Utara, Koja, Jakarta Utara","Koja, Jakarta Utara",6,3,200 m²,227 m²
6678,27/06/2024,"Rp3,9 Miliar","Rumah Pulo Gebang, Cakung, Jakarta Timur","Cakung, Jakarta Timur",4,3,303 m²,137 m²
6679,27/06/2024,"Rp2,6 Miliar","Rumah Jl. Melodi Mas, Griya Pratama, Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara",4,3,90 m²,200 m²
6680,27/06/2024,Rp5 Miliar,Rumah dan Kontrakan Luas 222 Meter Persegi di Mangga Besar,"Taman Sari, Jakarta Barat",10,6,122 m²,100 m²
6681,27/06/2024,"Rp1,65 Miliar","Rumah Jl. Kuning Tua, Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara",4,2,105 m²,120 m²
6682,27/06/2024,"Rp2,85 Miliar","Rumah Gading Griya Lestari, Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara",5,4,150 m²,230 m²
6683,27/06/2024,"Rp3,8 Miliar",Rumah Taman Surya Kalideres Jakarta Barat,"Kali Deres, Jakarta Barat",5,2,200 m²,160 m²
6684,27/06/2024,"Rp2,6 Miliar","Rumah Gading Indah Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara",5,2,90 m²,134 m²
6685,27/06/2024,"Rp6,5 Miliar","Rumah Daan Mogot Baru Cluster Jimbaran Kalideres, Jakarta Barat","Kali Deres, Jakarta Barat",5,4,273 m²,480 m²
6686,27/06/2024,"Rp3,4 Miliar","Rumah Golf Island, Cluster Piano PIK, Jakarta Utara","Penjaringan, Jakarta Utara",3,3,90 m²,128 m²
6687,27/06/2024,"Rp2,8 Miliar","Rumah Kelapa Kopyor Timur Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara",4,3,102 m²,200 m²
6688,27/06/2024,"Rp2,15 Miliar","Rumah The Pasadena Cengkareng, Jakarta Barat","Cengkareng, Jakarta Barat",3,3,105 m²,150 m²
6689,27/06/2024,"Rp1,5 Miliar","Rumah Citra 2, Cengkareng, Jakarta Barat","Cengkareng, Jakarta Barat",3,2,72 m²,144 m²
6690,27/06/2024,"Rp4,1 Miliar","Rumah Cluster Maninjau Asya Jakarta Garden City, Cakung, Jakarta Timur","Cakung, Jakarta Timur",5,4,112 m²,156 m²
6691,27/06/2024,"Rp2,15 Miliar","Rumah Cluster Alamanda Jakarta Garden City, Cakung, Jakarta Timur","Cakung, Jakarta Timur",3,3,120 m²,120 m²
6692,27/06/2024,"Rp3,9 Miliar","Rumah Harapan Mulya Kemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat",6,5,152 m²,300 m²
6693,27/06/2024,"Rp4,5 Miliar","Rumah Kelapa Lilin Timur Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara",4,5,99 m²,330 m²
6694,27/06/2024,Rp9 Miliar,"Rumah Casa Jardin Cluster Bromelia Cengkareng, Jakarta Barat","Cengkareng, Jakarta Barat",5,5,244 m²,600 m²
6695,27/06/2024,"Rp3,15 Miliar","Rumah Citra Garden Kalideres, Jakarta Barat","Kali Deres, Jakarta Barat",6,5,90 m²,328 m²
6696,27/06/2024,"Rp4,2 Miliar","Rumah Citra Garden Kalideres, Jakarta Barat","Kali Deres, Jakarta Barat",3,3,160 m²,240 m²
6697,27/06/2024,"Rp9,5 Miliar","Rumah Cempaka Putih Tengah Cempaka Putih, Jakarta Pusat","Cempaka Putih, Jakarta Pusat",7,9,378 m²,600 m²
6698,27/06/2024,"Rp4,6 Miliar","Rumah Janur Elok, Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara",4,3,200 m²,130 m²
6699,27/06/2024,"Rp12,5 Miliar","Rumah Cluster Rome PIK, Penjaringan, Jakarta Utara","Penjaringan, Jakarta Utara",4,3,250 m²,380 m²
6700,27/06/2024,"Rp3,2 Miliar","Rumah Golf Island, Cluster Sympony PIK, Jakarta Utara","Penjaringan, Jakarta Utara",4,3,90 m²,128 m²
6701,27/06/2024,"Rp2,8 Miliar",Rumah Jl. Kayu Putih Indah Pulo Gadung Jakarta Timur,"Pulo Gadung, Jakarta Timur",3,2,119 m²,90 m²
6702,27/06/2024,"Rp3,8 Miliar","Rumah Paradise Sunter, Jakarta Utara","Tanjung Priok, Jakarta Utara",5,5,90 m²,120 m²
6703,27/06/2024,Rp4 Miliar,"Rumah Cluster Alamanda Jakarta Garden City, Cakung, Jakarta Timur","Cakung, Jakarta Timur",3,3,212 m²,312 m²
6704,27/06/2024,"Rp4,7 Miliar","Rumah Green Mansion Green Diamond Cengkareng, Jakarta Barat","Kebon Jeruk, Jakarta Barat",4,3,120 m²,240 m²
6705,27/06/2024,"Rp2,65 Miliar","Rumah Cluster Zebrina Jakarta Garden City, Cakung, Jakarta Timur","Cakung, Jakarta Timur",3,3,147 m²,152 m²
6706,27/06/2024,"Rp2,3 Miliar","Rumah Taman Kota Kembangan, Jakarta Barat","Cengkareng, Jakarta Barat",5,5,160 m²,155 m²
6707,27/06/2024,"Rp1,97 Miliar","Rumah Cluster Mississipi Jakarta Garden City, Cakung, Jakarta Timur","Cakung, Jakarta Timur",3,2,90 m²,75 m²
6708,27/06/2024,"Rp2,2 Miliar","Rumah The Green Court Caliandra Cengkareng, Jakarta Barat","Cengkareng, Jakarta Barat",5,2,90 m²,135 m²
6709,27/06/2024,"Rp2,45 Miliar","Rumah Menteng Mahkota Ujung Menteng, Cakung, Jakarta Timur","Cakung, Jakarta Timur",5,2,171 m²,280 m²
6710,27/06/2024,"Rp6,25 Miliar","Rumah Camar Indah PIK, Penjaringan, Jakarta Utara","Penjaringan, Jakarta Utara",5,5,165 m²,240 m²
6711,27/06/2024,"Rp2,3 Miliar","Rumah Cluster Mississipi Jakarta Garden City, Cakung, Jakarta Timur","Cakung, Jakarta Timur",3,2,90 m²,145 m²
6712,27/06/2024,"Rp2,38 Miliar","Rumah Gading Arcadia Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara",3,3,90 m²,180 m²
6713,27/06/2024,"Rp2,6 Miliar","Rumah Jl Sunter Karya Selatan Sunter, Jakarta Utara","Tanjung Priok, Jakarta Utara",2,2,77 m²,150 m²
6714,27/06/2024,"Rp4,3 Miliar","Rumah The Green Court Residence Cengkareng, Jakarta Barat","Cengkareng, Jakarta Barat",5,3,220 m²,200 m²
6715,27/06/2024,"Rp2,6 Miliar","Rumah Taman Kencana Cengkareng, Jakarta Barat","Cengkareng, Jakarta Barat",3,2,90 m²,180 m²
6716,27/06/2024,Rp6 Miliar,"Rumah Pondok Gading Utama Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara",5,5,238 m²,300 m²
6717,27/06/2024,"Rp1,4 Miliar","Rumah The Pasadena Cengkareng, Jakarta Barat","Cengkareng, Jakarta Barat",3,2,52 m²,104 m²
6718,27/06/2024,"Rp2,6 Miliar","Rumah Rorotan, Cilincing, Jakarta Utara","Cilincing, Jakarta Utara",9,9,224 m²,215 m²
6719,27/06/2024,"Rp1,6 Miliar","Rumah Nusa Indah Cengkareng, Jakarta Barat","Cengkareng, Jakarta Barat",2,2,75 m²,139 m²
6720,27/06/2024,"Rp1,8 Miliar","Rumah Cemara 8 Blok Tugu Utara, Koja, Jakarta Utara","Koja, Jakarta Utara",6,3,200 m²,227 m²
6721,27/06/2024,"Rp3,9 Miliar","Rumah Pulo Gebang, Cakung, Jakarta Timur","Cakung, Jakarta Timur",4,3,303 m²,137 m²
6722,27/06/2024,Rp3 Miliar,"Rumah Kavling DKI Meruya Utara, Kembangan, Jakarta Barat","Kembangan, Jakarta Barat",7,6,122 m²,206 m²
6723,27/06/2024,"Rp1,05 Miliar","Rumah Daan Mogot Estate Cengkareng, Jakarta Barat","Kali Deres, Jakarta Barat",3,2,120 m²,114 m²
6724,27/06/2024,"Rp1,8 Miliar","Rumah Gading Griya Lestari Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara",2,2,67 m²,90 m²
6725,27/06/2024,"Rp6,5 Miliar","Rumah Pluit Timur Selatan Penjaringan, Jakarta Utara","Penjaringan, Jakarta Utara",3,3,200 m²,300 m²
6726,27/06/2024,"Rp3,99 Miliar","Rumah Puri Buana Asri Cengkareng, Jakarta Barat","Cengkareng, Jakarta Barat",2,1,262 m²,120 m²
6727,27/06/2024,Rp5 Miliar,"Rumah Golf Lake Residence Pine Hill Cengkareng, Jakarta Barat","Cengkareng, Jakarta Barat",4,3,160 m²,300 m²
6728,27/06/2024,"Rp3,75 Miliar","Rumah Citra 7 Prudent Cluster Bloomingdale Kalideres, Jakarta Barat","Kali Deres, Jakarta Barat",5,4,161 m²,250 m²
6729,27/06/2024,"Rp1,68 Miliar","Rumah Imperial Gading Sukapura, Jakarta Utara","Kelapa Gading, Jakarta Utara",3,2,60 m²,95 m²
6730,27/06/2024,"Rp3,9 Miliar","Rumah Harapan Mulya Kemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat",6,5,152 m²,300 m²
6731,27/06/2024,"Rp4,5 Miliar","Rumah Kelapa Lilin Timur Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara",4,5,99 m²,330 m²
6732,27/06/2024,Rp9 Miliar,"Rumah Casa Jardin Cluster Bromelia Cengkareng, Jakarta Barat","Cengkareng, Jakarta Barat",5,5,244 m²,600 m²
6733,27/06/2024,"Rp3,15 Miliar","Rumah Citra Garden Kalideres, Jakarta Barat","Kali Deres, Jakarta Barat",6,5,90 m²,328 m²
6734,27/06/2024,"Rp4,2 Miliar","Rumah Citra Garden Kalideres, Jakarta Barat","Kali Deres, Jakarta Barat",3,3,160 m²,240 m²
6735,27/06/2024,"Rp9,5 Miliar","Rumah Cempaka Putih Tengah Cempaka Putih, Jakarta Pusat","Cempaka Putih, Jakarta Pusat",7,9,378 m²,600 m²
6736,27/06/2024,"Rp4,6 Miliar","Rumah Janur Elok, Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara",4,3,200 m²,130 m²
6737,27/06/2024,"Rp2,7 Miliar","Rumah Green Mansion, Green Pearl Daan Mogot, Cengkareng, Jakarta Barat","Kebon Jeruk, Jakarta Barat",3,2,73 m²,109 m²
6738,27/06/2024,"Rp4,5 Miliar","Rumah Town House Cordoba PIK, Penjaringan, Jakarta Utara","Penjaringan, Jakarta Utara",4,4,120 m²,250 m²
6739,27/06/2024,"Rp3,2 Miliar","Rumah Taman Modern Cakung, Jakarta Timur","Cakung, Jakarta Timur",5,4,314 m²,348 m²
6740,27/06/2024,"Rp2,65 Miliar","Rumah Kavling DKI Meruya Utara, Kembangan, Jakarta Barat","Kembangan, Jakarta Barat",4,3,142 m²,250 m²
6741,27/06/2024,"Rp2,8 Miliar","Rumah Taman Pegangsaan Indah Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara",3,2,128 m²,200 m²
6742,27/06/2024,Rp3 Miliar,"Rumah Kelapa Nias Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara",2,2,136 m²,100 m²
6743,27/06/2024,"Rp3,4 Miliar","Rumah Golf Island, Cluster Piano PIK, Jakarta Utara","Penjaringan, Jakarta Utara",3,3,90 m²,128 m²
6744,27/06/2024,"Rp2,8 Miliar","Rumah Kelapa Kopyor Timur Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara",4,3,102 m²,200 m²
6745,27/06/2024,"Rp2,15 Miliar","Rumah The Pasadena Cengkareng, Jakarta Barat","Cengkareng, Jakarta Barat",3,3,105 m²,150 m²
6746,27/06/2024,"Rp1,5 Miliar","Rumah Citra 2, Cengkareng, Jakarta Barat","Cengkareng, Jakarta Barat",3,2,72 m²,144 m²
6747,27/06/2024,"Rp4,1 Miliar","Rumah Cluster Maninjau Asya Jakarta Garden City, Cakung, Jakarta Timur","Cakung, Jakarta Timur",5,4,112 m²,156 m²
6748,27/06/2024,"Rp2,15 Miliar","Rumah Cluster Alamanda Jakarta Garden City, Cakung, Jakarta Timur","Cakung, Jakarta Timur",3,3,120 m²,120 m²
6749,27/06/2024,"Rp6,25 Miliar","Rumah Camar Indah PIK, Penjaringan, Jakarta Utara","Penjaringan, Jakarta Utara",5,5,165 m²,240 m²
6750,27/06/2024,"Rp2,3 Miliar","Rumah Cluster Mississipi Jakarta Garden City, Cakung, Jakarta Timur","Cakung, Jakarta Timur",3,2,90 m²,145 m²
6751,27/06/2024,"Rp2,38 Miliar","Rumah Gading Arcadia Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara",3,3,90 m²,180 m²
6752,27/06/2024,"Rp2,6 Miliar","Rumah Jl Sunter Karya Selatan Sunter, Jakarta Utara","Tanjung Priok, Jakarta Utara",2,2,77 m²,150 m²
6753,27/06/2024,Rp8 Miliar,"Rumah Citra Garden City Cluster Yellow Chrysant Kalideres, Jakarta Barat","Kali Deres, Jakarta Barat",5,4,190 m²,270 m²
6754,27/06/2024,"Rp4,8 Miliar","Rumah Taman Alfa Indah Kembangan, Jakarta Barat","Kembangan, Jakarta Barat",4,4,288 m²,220 m²
6755,27/06/2024,"Rp6,2 Miliar","Rumah Jl. Menara Kembangan, Jakarta Barat","Kembangan, Jakarta Barat",5,4,250 m²,370 m²
6756,27/06/2024,"Rp2,7 Miliar","Rumah Taman Kencana Cengkareng, Jakarta Barat","Cengkareng, Jakarta Barat",3,2,90 m²,90 m²
6757,27/06/2024,"Rp2,15 Miliar","Rumah Carina Sayang Rawa Buaya Cengkareng, Jakarta Barat","Cengkareng, Jakarta Barat",3,3,100 m²,170 m²
6758,27/06/2024,Rp950 Juta,"Rumah The Pasadena Cengkareng, Jakarta Barat","Cengkareng, Jakarta Barat",2,2,48 m²,40 m²
6759,27/06/2024,Rp4 Miliar,"Rumah Cluster Alamanda Jakarta Garden City, Cakung, Jakarta Timur","Cakung, Jakarta Timur",3,3,212 m²,312 m²
6760,27/06/2024,"Rp4,7 Miliar","Rumah Green Mansion Green Diamond Cengkareng, Jakarta Barat","Kebon Jeruk, Jakarta Barat",4,3,120 m²,240 m²
6761,27/06/2024,"Rp2,65 Miliar","Rumah Cluster Zebrina Jakarta Garden City, Cakung, Jakarta Timur","Cakung, Jakarta Timur",3,3,147 m²,152 m²
6762,27/06/2024,"Rp2,3 Miliar","Rumah Taman Kota Kembangan, Jakarta Barat","Cengkareng, Jakarta Barat",5,5,160 m²,155 m²
6763,27/06/2024,"Rp1,97 Miliar","Rumah Cluster Mississipi Jakarta Garden City, Cakung, Jakarta Timur","Cakung, Jakarta Timur",3,2,90 m²,75 m²
6764,27/06/2024,"Rp2,2 Miliar","Rumah The Green Court Caliandra Cengkareng, Jakarta Barat","Cengkareng, Jakarta Barat",5,2,90 m²,135 m²
6765,27/06/2024,"Rp2,45 Miliar","Rumah Menteng Mahkota Ujung Menteng, Cakung, Jakarta Timur","Cakung, Jakarta Timur",5,2,171 m²,280 m²
6766,27/06/2024,Rp5 Miliar,"Rumah Golf Lake Residence Pine Hill Cengkareng, Jakarta Barat","Cengkareng, Jakarta Barat",4,3,160 m²,300 m²
6767,27/06/2024,"Rp3,75 Miliar","Rumah Citra 7 Prudent Cluster Bloomingdale Kalideres, Jakarta Barat","Kali Deres, Jakarta Barat",5,4,161 m²,250 m²
6768,27/06/2024,"Rp1,68 Miliar","Rumah Imperial Gading Sukapura, Jakarta Utara","Kelapa Gading, Jakarta Utara",3,2,60 m²,95 m²
6769,27/06/2024,Rp10 Miliar,"Rumah Jl. Kebon Bawang, Tanjung Priok, Jakarta Utara","Tanjung Priok, Jakarta Utara",1,1,275 m²,220 m²
6770,27/06/2024,Rp6 Miliar,"Rumah Jl Cipinang Indah Cipinang, Jakarta Timur","Pulo Gadung, Jakarta Timur",7,4,300 m²,692 m²
6771,27/06/2024,"Rp3,4 Miliar","Rumah Puri Botanical Residence Kembangan, Jakarta Barat","Kembangan, Jakarta Barat",4,2,108 m²,170 m²
6772,27/06/2024,"Rp7,5 Miliar","Rumah Paradise Timur Raya Sunter Agung, Tanjung Priok, Jakarta Utara","Tanjung Priok, Jakarta Utara",6,4,292 m²,360 m²
6773,27/06/2024,"Rp9,64 Miliar","Rumah Jl. Pilar Kedoya Selatan, Kebon Jeruk, Jakarta Barat","Kebon Jeruk, Jakarta Barat",5,3,603 m²,68 m²
6774,27/06/2024,"Rp2,6 Miliar","Rumah Cengkareng Indah Cengkareng, Jakarta Barat","Cengkareng, Jakarta Barat",3,3,90 m²,180 m²
6775,27/06/2024,"Rp2,2 Miliar","Rumah Mutiara Taman Palem Cluster Hawaiian Cengkareng, Jakarta Barat","Cengkareng, Jakarta Barat",4,3,90 m²,150 m²
6776,27/06/2024,"Rp5,5 Miliar","Rumah Orchestra Beach Golf Island, PIK, Jakarta Utara","Penjaringan, Jakarta Utara",3,3,150 m²,200 m²
6777,27/06/2024,Rp3 Miliar,"Rumah Kavling DKI Meruya Utara, Kembangan, Jakarta Barat","Kembangan, Jakarta Barat",7,6,122 m²,206 m²
6778,27/06/2024,"Rp5,8 Miliar","Rumah Taman Palem Lestari, Cengkareng, Jakarta Barat","Cengkareng, Jakarta Barat",7,3,325 m²,460 m²
6779,27/06/2024,"Rp1,7 Miliar","Rumah Green Court, Cengkareng, Jakarta Barat","Cengkareng, Jakarta Barat",4,2,90 m²,85 m²
6780,27/06/2024,"Rp1,05 Miliar","Rumah Daan Mogot Estate Cengkareng, Jakarta Barat","Kali Deres, Jakarta Barat",3,2,120 m²,114 m²
6781,27/06/2024,"Rp1,8 Miliar","Rumah Gading Griya Lestari Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara",2,2,67 m²,90 m²
6782,27/06/2024,"Rp6,5 Miliar","Rumah Pluit Timur Selatan Penjaringan, Jakarta Utara","Penjaringan, Jakarta Utara",3,3,200 m²,300 m²
6783,27/06/2024,Rp4 Miliar,"Rumah Long Beach, PIK, Jakarta Utara","Penjaringan, Jakarta Utara",3,3,75 m²,215 m²
6784,27/06/2024,"Rp1,2 Miliar",Dijual Rumah Secondary Minimalis Modern Siap Huni Di Ciracas Jakarta Timur.,"Ciracas, Jakarta Timur",3,3,81 m²,150 m²
6785,27/06/2024,"Rp3,99 Miliar","Rumah Puri Buana Asri Cengkareng, Jakarta Barat","Cengkareng, Jakarta Barat",2,1,262 m²,120 m²
6786,27/06/2024,Rp2 Miliar,"Rumah Taman Kencana Cengkareng, Jakarta Barat","Cengkareng, Jakarta Barat",2,2,120 m²,120 m²
